token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
7353,SETFNN50-EQ,SETFNN50,,-1,1,,NSE,1
7374,STAR-EQ,STAR,,-1,1,,NSE,5
7427,MANAKALUCO-BE,MANAKALUCO,,-1,1,,NSE,1
756150,SILVER360-EQ,SILVER360,,-1,1,,NSE,1
756782,KRISHIVAL-EQ,KRISHIVAL,,-1,1,,NSE,5
757021,ACCPL-SM,ACCPL,,-1,1200,,NSE,5
757102,BELRISE-EQ,BELRISE,,-1,1,,NSE,1
757515,DIGITIDE-EQ,DIGITIDE,,-1,1,,NSE,1
757679,SILKY-SM,SILKY,,-1,800,,NSE,5
757725,LIQGRWBEES-EQ,LIQGRWBEES,,-1,1,,NSE,1
757754,PICCADIL-EQ,PICCADIL,,-1,1,,NSE,5
757791,MOGOLD-EQ,MOGOLD,,-1,1,,NSE,5
757885,ANTHEM-EQ,ANTHEM,,-1,1,,NSE,5
757902,INTEGRITY-SM,INTEGRITY,,-1,1200,,NSE,5
758145,LOTUSDEV-EQ,LOTUSDEV,,-1,1,,NSE,1
758346,EEPL-SM,EEPL,,-1,1000,,NSE,5
758685,MRIL-SM,MRIL,,-1,1600,,NSE,5
758863,LAXMIINDIA-EQ,LAXMIINDIA,,-1,1,,NSE,1
758952,ELM250-EQ,ELM250,,-1,1,,NSE,1
759007,ATLANTAELE-EQ,ATLANTAELE,,-1,1,,NSE,5
759079,DEVX-EQ,DEVX,,-1,1,,NSE,1
759210,TRUALT-EQ,TRUALT,,-1,1,,NSE,5
759351,MPEL-SM,MPEL,,-1,1600,,NSE,5
759374,MOENERGY-EQ,MOENERGY,,-1,1,,NSE,1
759517,MIDWESTLTD-EQ,MIDWESTLTD,,-1,1,,NSE,10
759569,ORKLAINDIA-EQ,ORKLAINDIA,,-1,1,,NSE,5
7605,TREJHARA-BE,TREJHARA,,-1,1,,NSE,1
760121,VIJAYPD-SM,VIJAYPD,,-1,4000,,NSE,5
7880,AUTOBEES-EQ,AUTOBEES,,-1,1,,NSE,1
7919,BYKE-EQ,BYKE,,-1,1,,NSE,1
7950,PRECISION-SM,PRECISION,,-1,2000,,NSE,5
817,DCW-EQ,DCW,,-1,1,,NSE,1
8167,MANYAVAR-EQ,MANYAVAR,,-1,1,,NSE,5
8175,SAGARDEEP-EQ,SAGARDEEP,,-1,1,,NSE,1
8341,CALSOFT-EQ,CALSOFT,,-1,1,,NSE,1
8413,MIDCAPETF-EQ,MIDCAPETF,,-1,1,,NSE,1
847,SMVD-SM,SMVD,,-1,4040,,NSE,5
8527,SPRL-ST,SPRL,,-1,800,,NSE,5
8529,GMRP&UI-EQ,GMRP&UI,,-1,1,,NSE,1
8546,CHALET-EQ,CHALET,,-1,1,,NSE,5
8825,PRIVISCL-EQ,PRIVISCL,,-1,1,,NSE,10
913,EQUITASBNK-EQ,EQUITASBNK,,-1,1,,NSE,1
9116,INDOAMIN-EQ,INDOAMIN,,-1,1,,NSE,1
9168,UTISXN50-EQ,UTISXN50,,-1,1,,NSE,1
9372,LEMERITE-SM,LEMERITE,,-1,400,,NSE,5
9581,METROPOLIS-EQ,METROPOLIS,,-1,1,,NSE,10
9874,GOLDTECH-EQ,GOLDTECH,,-1,1,,NSE,1
9939,ONEPOINT-EQ,ONEPOINT,,-1,1,,NSE,1
6782,NIPPOBATRY-EQ,NIPPOBATRY,,-1,1,,NSE,5
6836,FOCUS-EQ,FOCUS,,-1,1,,NSE,1
6858,DHRUV-EQ,DHRUV,,-1,1,,NSE,1
7016,SHIVALIK-EQ,SHIVALIK,,-1,1,,NSE,5
7048,HESTERBIO-EQ,HESTERBIO,,-1,1,,NSE,10
7074,MAHKTECH-EQ,MAHKTECH,,-1,1,,NSE,1
7105,TEGA-EQ,TEGA,,-1,1,,NSE,10
7129,ZODIAC-EQ,ZODIAC,,-1,1,,NSE,5
7242,METROBRAND-EQ,METROBRAND,,-1,1,,NSE,10
7287,JTLIND-EQ,JTLIND,,-1,1,,NSE,1
7451,NIFTY50ADD-EQ,NIFTY50ADD,,-1,1,,NSE,1
756827,GROWWSLVR-EQ,GROWWSLVR,,-1,1,,NSE,1
756843,ABLBL-EQ,ABLBL,,-1,1,,NSE,1
756963,PATILAUTOM-SM,PATILAUTOM,,-1,600,,NSE,5
757014,THELEELA-EQ,THELEELA,,-1,1,,NSE,5
757099,MOMGF-EQ,MOMGF,,-1,1,,NSE,1
757583,SAFEENTP-SM,SAFEENTP,,-1,500,,NSE,5
757645,ATHERENERG-EQ,ATHERENERG,,-1,1,,NSE,5
758129,CUDML-SM,CUDML,,-1,1000,,NSE,5
758165,GROWWPOWER-EQ,GROWWPOWER,,-1,1,,NSE,1
758306,JAINIK-ST,JAINIK,,-1,1200,,NSE,5
758563,ELLEN-EQ,ELLEN,,-1,1,,NSE,5
758744,SHIVASHRIT-SM,SHIVASHRIT,,-1,1000,,NSE,5
758853,SGFIN-EQ,SGFIN,,-1,1,,NSE,5
758889,SGMART-EQ,SGMART,,-1,1,,NSE,5
759048,GKENERGY-EQ,GKENERGY,,-1,1,,NSE,1
759130,ABCOTS-EQ,ABCOTS,,-1,1,,NSE,5
759062,RHETAN-EQ,RHETAN,,-1,1,,NSE,1
759342,PACEDIGITK-EQ,PACEDIGITK,,-1,1,,NSE,1
759355,SYSTMTXC-EQ,SYSTMTXC,,-1,1,,NSE,1
759397,SOLEX-EQ,SOLEX,,-1,1,,NSE,10
759780,ENERGY-EQ,ENERGY,,-1,1,,NSE,1
759805,SHETHJI-ST,SHETHJI,,-1,1000,,NSE,5
759956,ARSSBL-EQ,ARSSBL,,-1,1,,NSE,5
7603,CMSINFO-EQ,CMSINFO,,-1,1,,NSE,5
759929,SOLARWORLD-EQ,SOLARWORLD,,-1,1,,NSE,5
7672,IMAGICAA-EQ,IMAGICAA,,-1,1,,NSE,1
7835,WEL-EQ,WEL,,-1,1,,NSE,1
7838,NETF-EQ,NETF,,-1,1,,NSE,1
7929,ZYDUSLIFE-EQ,ZYDUSLIFE,,-1,1,,NSE,5
7979,MAKEINDIA-EQ,MAKEINDIA,,-1,1,,NSE,1
8003,SILVER-EQ,SILVER,,-1,1,,NSE,1
8050,MAHLIFE-EQ,MAHLIFE,,-1,1,,NSE,5
8075,DALBHARAT-EQ,DALBHARAT,,-1,1,,NSE,10
8083,CROWN-EQ,CROWN,,-1,1,,NSE,1
8110,AWL-EQ,AWL,,-1,1,,NSE,5
8119,RPSGVENT-EQ,RPSGVENT,,-1,1,,NSE,5
8428,RAJRILTD-BE,RAJRILTD,,-1,1,,NSE,1
8394,SHIGAN-SM,SHIGAN,,-1,1500,,NSE,5
8513,SURANI-SM,SURANI,,-1,200,,NSE,5
8560,COOLCAPS-SM,COOLCAPS,,-1,1250,,NSE,5
8602,KNAGRI-SM,KNAGRI,,-1,400,,NSE,5
8608,SWARAJ-SM,SWARAJ,,-1,500,,NSE,5
881,DRREDDY-EQ,DRREDDY,,-1,1,,NSE,10
8797,OBCL-EQ,OBCL,,-1,1,,NSE,1
8840,USHAMART-EQ,USHAMART,,-1,1,,NSE,5
8833,BCG-EQ,BCG,,-1,1,,NSE,1
9346,PNC-BE,PNC,,-1,1,,NSE,1
9354,TAJGVK-EQ,TAJGVK,,-1,1,,NSE,5
9397,BHARATGEAR-BE,BHARATGEAR,,-1,1,,NSE,1
936,DPABHUSHAN-EQ,DPABHUSHAN,,-1,1,,NSE,10
937,ELGIEQUIP-EQ,ELGIEQUIP,,-1,1,,NSE,5
9362,CAMPUS-EQ,CAMPUS,,-1,1,,NSE,5
9440,AXISCADES-BE,AXISCADES,,-1,1,,NSE,10
9592,VENUSPIPES-EQ,VENUSPIPES,,-1,1,,NSE,10
9599,DELHIVERY-EQ,DELHIVERY,,-1,1,,NSE,5
9750,ETHOSLTD-EQ,ETHOSLTD,,-1,1,,NSE,10
9879,CHEVIOT-EQ,CHEVIOT,,-1,1,,NSE,10
9889,SMARTLINK-EQ,SMARTLINK,,-1,1,,NSE,1
99926000,Nifty 50,NIFTY,,0,1,AMXIDX,NSE,0
99926001,Nifty GrowSect 15,NIFTY GROWSECT 15,,0,1,AMXIDX,NSE,0
99926002,Nifty50 PR 2x Lev,NIFTY50 PR 2X LEV,,0,1,AMXIDX,NSE,0
99926004,Nifty 500,NIFTY 500,,0,1,AMXIDX,NSE,0
99926008,Nifty IT,NIFTY IT,,0,1,AMXIDX,NSE,0
99926009,Nifty Bank,BANKNIFTY,,0,1,AMXIDX,NSE,0
99926011,NIFTY MIDCAP 100,NIFTY MIDCAP 100,,0,1,AMXIDX,NSE,0
99926012,Nifty 100,NIFTY 100,,0,1,AMXIDX,NSE,0
99926013,Nifty Next 50,NIFTYNXT50,,0,1,AMXIDX,NSE,0
99926014,Nifty Midcap 50,NIFTY MIDCAP 50,,0,1,AMXIDX,NSE,0
99926016,HangSeng BeES-NAV,HANGSENG BEES-NAV,,0,1,AMXIDX,NSE,0
99926017,India VIX,INDIA VIX,,0,1,AMXIDX,NSE,0
99926018,Nifty Realty,NIFTY REALTY,,0,1,AMXIDX,NSE,0
99926019,Nifty Infra,NIFTY INFRA,,0,1,AMXIDX,NSE,0
99926020,Nifty Energy,NIFTY ENERGY,,0,1,AMXIDX,NSE,0
99926021,Nifty FMCG,NIFTY FMCG,,0,1,AMXIDX,NSE,0
99926022,Nifty MNC,NIFTY MNC,,0,1,AMXIDX,NSE,0
99926023,Nifty Pharma,NIFTY PHARMA,,0,1,AMXIDX,NSE,0
99926024,Nifty PSE,NIFTY PSE,,0,1,AMXIDX,NSE,0
99926025,Nifty PSU Bank,NIFTY PSU BANK,,0,1,AMXIDX,NSE,0
99926026,Nifty Serv Sector,NIFTY SERV SECTOR,,0,1,AMXIDX,NSE,0
99926029,Nifty Auto,NIFTY AUTO,,0,1,AMXIDX,NSE,0
99926030,Nifty Metal,NIFTY METAL,,0,1,AMXIDX,NSE,0
99926031,Nifty Media,NIFTY MEDIA,,0,1,AMXIDX,NSE,0
99926032,NIFTY SMLCAP 100,NIFTY SMLCAP 100,,0,1,AMXIDX,NSE,0
99926033,Nifty 200,NIFTY 200,,0,1,AMXIDX,NSE,0
99926034,Nifty Div Opps 50,NIFTY DIV OPPS 50,,0,1,AMXIDX,NSE,0
99926035,Nifty Commodities,NIFTY COMMODITIES,,0,1,AMXIDX,NSE,0
99926036,Nifty Consumption,NIFTY CONSUMPTION,,0,1,AMXIDX,NSE,0
99926037,Nifty Fin Service,FINNIFTY,,0,1,AMXIDX,NSE,0
99926038,Nifty50 Div Point,NIFTY50 DIV POINT,,0,1,AMXIDX,NSE,0
99926040,Nifty100 Liq 15,NIFTY100 LIQ 15,,0,1,AMXIDX,NSE,0
99926041,Nifty CPSE,NIFTY CPSE,,0,1,AMXIDX,NSE,0
99926042,Nifty50 PR 1x Inv,NIFTY50 PR 1X INV,,0,1,AMXIDX,NSE,0
99926043,Nifty50 TR 2x Lev,NIFTY50 TR 2X LEV,,0,1,AMXIDX,NSE,0
99926044,Nifty50 TR 1x Inv,NIFTY50 TR 1X INV,,0,1,AMXIDX,NSE,0
99926045,Nifty50 Value 20,NIFTY50 VALUE 20,,0,1,AMXIDX,NSE,0
99926046,Nifty Mid Liq 15,NIFTY MID LIQ 15,,0,1,AMXIDX,NSE,0
99926047,Nifty Pvt Bank,NIFTY PVT BANK,,0,1,AMXIDX,NSE,0
99926048,NIFTY100 Qualty30,NIFTY100 QUALTY30,,0,1,AMXIDX,NSE,0
99926049,Nifty GS 8 13Yr,NIFTY GS 8 13YR,,0,1,AMXIDX,NSE,0
99926050,Nifty GS 10Yr,NIFTY GS 10YR,,0,1,AMXIDX,NSE,0
99926051,Nifty GS 10Yr Cln,NIFTY GS 10YR CLN,,0,1,AMXIDX,NSE,0
99926052,Nifty GS 4 8Yr,NIFTY GS 4 8YR,,0,1,AMXIDX,NSE,0
99926053,Nifty GS 11 15Yr,NIFTY GS 11 15YR,,0,1,AMXIDX,NSE,0
99926054,Nifty GS 15YrPlus,NIFTY GS 15YRPLUS,,0,1,AMXIDX,NSE,0
99926055,Nifty GS Compsite,NIFTY GS COMPSITE,,0,1,AMXIDX,NSE,0
99926056,NIFTY50 EQL Wgt,NIFTY50 EQL WGT,,0,1,AMXIDX,NSE,0
99926057,NIFTY100 EQL Wgt,NIFTY100 EQL WGT,,0,1,AMXIDX,NSE,0
99926058,NIFTY100 LowVol30,NIFTY100 LOWVOL30,,0,1,AMXIDX,NSE,0
99926059,NIFTY Alpha 50,NIFTY ALPHA 50,,0,1,AMXIDX,NSE,0
99926060,NIFTY MIDCAP 150,NIFTY MIDCAP 150,,0,1,AMXIDX,NSE,0
99926061,NIFTY SMLCAP 50,NIFTY SMLCAP 50,,0,1,AMXIDX,NSE,0
99926062,NIFTY SMLCAP 250,NIFTY SMLCAP 250,,0,1,AMXIDX,NSE,0
99926063,NIFTY MIDSML 400,NIFTY MIDSML 400,,0,1,AMXIDX,NSE,0
99926064,NIFTY200 QUALTY30,NIFTY200 QUALTY30,,0,1,AMXIDX,NSE,0
99926074,NIFTY MID SELECT,MIDCPNIFTY,,0,1,AMXIDX,NSE,0
